pt1_X,pt1_Y,pt1_Z,Tail_X,Tail_Y,Tail_Z,Fly_X,Fly_Y,Fly_Z
8.790592,0.412008,4.782273,8.775172,1.207439,4.602988,8.724556,0.112808,4.769421
8.788603,0.395038,4.779809,8.774236,1.205753,4.606796,8.724397,0.112157,4.769028
8.78804,0.389739,4.784285,8.771931,1.198099,4.607298,8.724616,0.112767,4.769682
8.788501,0.382131,4.782386,8.776376,1.181609,4.603273,8.725087,0.111605,4.765935
8.787788,0.375149,4.782498,8.783828,1.160957,4.597128,8.725053,0.111249,4.765936
8.788091,0.3639,4.782032,8.783132,1.152288,4.598351,8.724067,0.11255,4.767228
8.787238,0.35053,4.780413,8.783188,1.14307,4.59928,8.724003,0.112214,4.767097
8.786625,0.3444,4.780263,8.781401,1.144178,4.601288,8.724957,0.109289,4.769676
8.787039,0.336235,4.7821,8.777492,1.139843,4.600276,8.724764,0.108282,4.769284
8.787539,0.331779,4.780976,8.77553,1.141059,4.605015,8.7247,0.107946,4.769153
8.787465,0.328658,4.781011,8.774667,1.134828,4.608177,8.725009,0.108494,4.770199
8.785517,0.326188,4.786484,8.781885,1.121136,4.604624,8.726001,0.103564,4.767594
8.785201,0.320794,4.784574,8.783001,1.11366,4.606606,8.726104,0.101811,4.769006
8.785667,0.313904,4.780982,8.785614,1.107459,4.603659,8.725694,0.101754,4.770424
8.784781,0.3051,4.777079,8.784652,1.103467,4.604718,8.725184,0.099441,4.769246
8.785034,0.294033,4.777882,8.785695,1.100534,4.607345,8.724775,0.099384,4.770664
8.782188,0.293171,4.78796,8.800714,1.070266,4.581653,8.723883,0.101001,4.772217
8.780122,0.290819,4.795221,8.803755,1.066037,4.586635,8.722885,0.102648,4.770261
8.780406,0.285555,4.793755,8.797986,1.078804,4.600748,8.721843,0.104368,4.77116
8.780521,0.278915,4.792242,8.793202,1.084039,4.608416,8.72875,0.12893,4.792778
8.782016,0.269228,4.786976,8.7922,1.084489,4.599013,8.732804,0.140743,4.804675
8.781205,0.252245,4.781853,8.793385,1.076804,4.596955,8.725882,0.156562,4.81977
8.780353,0.248709,4.781282,8.793183,1.074617,4.596943,8.722499,0.159373,4.822294
8.778282,0.249047,4.784752,8.796198,1.068075,4.599162,8.72212,0.163292,4.819242
8.77581,0.247331,4.791046,8.799046,1.05486,4.590049,8.726017,0.160009,4.809836
8.772908,0.247648,4.792572,8.801019,1.051266,4.589654,8.727144,0.156763,4.806198
8.771234,0.246735,4.792579,8.803781,1.040294,4.582016,8.726976,0.151969,4.810751
